household_id,household_created_at
FOYER_08670,2025-04-18 01:54:29.703850
FOYER_17068,2024-08-31 20:35:55.703850
FOYER_21179,2025-07-18 19:00:14.703850
FOYER_29716,2025-08-11 04:08:55.703850
FOYER_42274,2024-10-15 01:45:17.703850
FOYER_36260,2024-03-09 15:24:04.703850
FOYER_18348,2024-11-03 01:23:25.703850
FOYER_01880,2025-09-19 04:08:39.703850
FOYER_34750,2025-08-01 15:54:44.703850
FOYER_12187,2025-05-18 22:23:49.703850
FOYER_21560,2024-12-10 23:35:52.703850
FOYER_19186,2024-07-29 00:15:46.703850
FOYER_36605,2024-10-16 22:37:38.703850
FOYER_06218,2024-07-10 20:28:46.703850
FOYER_00482,2025-04-21 16:39:31.703850
FOYER_14626,2024-12-26 13:43:10.703850
FOYER_08501,2025-03-17 16:43:59.703850
FOYER_37283,2024-08-04 00:10:55.703850
FOYER_24195,2025-03-23 13:39:35.703850
FOYER_32804,2024-08-03 14:55:32.703850
FOYER_10262,2024-12-22 01:42:05.703850
FOYER_18945,2025-12-16 19:37:31.703850
FOYER_20735,2025-04-18 13:15:20.703850
FOYER_19181,2025-02-18 19:34:43.703850
FOYER_35363,2025-06-10 04:15:30.703850
FOYER_37925,2024-12-17 20:58:57.703850
FOYER_40857,2025-04-08 17:24:53.703850
FOYER_12405,2024-11-26 15:38:12.703850
FOYER_17153,2025-02-26 19:22:26.703850
FOYER_15022,2025-02-08 19:33:54.703850
FOYER_27754,2024-12-18 04:27:09.703850
FOYER_08697,2024-03-07 03:43:01.703850
FOYER_15373,2024-12-23 20:12:09.703850
FOYER_25077,2024-08-05 15:57:37.703850
FOYER_40559,2024-09-18 14:18:19.703850
FOYER_22205,2025-06-23 23:40:29.703850
FOYER_41898,2024-08-21 01:13:18.703850
FOYER_20984,2024-07-28 00:06:01.703850
FOYER_29829,2024-11-30 00:06:19.703850
FOYER_28460,2025-01-16 22:56:57.703850
FOYER_41505,2025-03-29 13:16:22.703850
FOYER_01582,2025-07-29 23:14:23.703850
FOYER_28619,2025-06-21 18:53:12.703850
FOYER_16654,2025-08-18 22:08:42.703850
FOYER_20622,2024-12-11 19:20:37.703850
FOYER_24335,2024-06-26 18:35:53.703850
FOYER_17830,2025-05-10 12:40:01.703850
FOYER_07974,2024-07-07 22:17:25.703850
FOYER_25282,2025-03-31 05:31:31.703850
FOYER_42169,2024-12-19 20:03:02.703850
FOYER_43997,2025-03-21 00:07:48.703850
FOYER_42001,2024-08-06 20:55:58.703850
FOYER_05172,2024-07-11 03:41:22.703850
FOYER_41645,2024-10-08 07:29:07.703850
FOYER_24583,2025-03-11 04:00:56.703850
FOYER_28327,2025-06-16 21:25:54.703850
FOYER_32965,2024-09-17 15:02:04.703850
FOYER_41739,2025-12-29 23:27:17.703850
FOYER_12245,2026-01-15 03:07:01.703850
FOYER_08284,2025-08-05 20:36:18.703850
FOYER_20141,2024-10-31 17:23:39.703850
FOYER_01417,2026-01-15 06:52:59.703850
FOYER_17120,2025-12-31 22:09:06.703850
FOYER_03276,2024-11-26 23:37:35.703850
FOYER_27497,2025-07-20 01:18:03.703850
FOYER_04036,2024-08-01 04:27:52.703850
FOYER_14947,2024-09-05 11:57:10.703850
FOYER_36743,2025-07-18 18:02:37.703850
FOYER_15253,2025-01-15 15:46:32.703850
FOYER_29605,2025-05-16 17:14:18.703850
FOYER_26542,2025-04-30 15:09:45.703850
FOYER_38864,2024-10-31 15:41:52.703850
FOYER_04246,2024-12-24 05:06:59.703850
FOYER_28989,2025-11-27 15:10:20.703850
FOYER_39788,2025-03-17 02:32:57.703850
FOYER_14851,2024-10-21 22:47:05.703850
FOYER_37486,2024-09-19 14:06:26.703850
FOYER_43254,2025-04-27 22:36:42.703850
FOYER_02328,2025-10-13 13:48:26.703850
FOYER_25647,2024-11-17 04:12:22.703850
FOYER_38799,2025-01-04 21:59:21.703850
FOYER_20955,2025-01-30 01:08:23.703850
FOYER_07701,2025-03-25 14:18:16.703850
FOYER_30446,2024-07-13 18:34:17.703850
FOYER_34827,2025-01-06 01:56:04.703850
FOYER_14247,2024-11-09 21:30:53.703850
FOYER_05350,2025-03-11 03:19:19.703850
FOYER_04679,2024-09-24 15:22:48.703850
FOYER_43782,2024-08-25 21:39:03.703850
FOYER_19293,2025-08-24 15:59:02.703850
FOYER_17096,2025-01-20 18:40:07.703850
FOYER_05427,2024-10-13 06:16:05.703850
FOYER_43412,2025-02-03 15:49:09.703850
FOYER_36066,2025-04-27 01:05:09.703850
FOYER_11218,2025-04-04 13:37:41.703850
FOYER_21598,2024-11-26 17:11:02.703850
FOYER_39603,2025-04-09 21:39:38.703850
FOYER_38102,2024-12-21 01:19:13.703850
FOYER_15152,2025-12-05 15:30:36.703850
FOYER_34815,2025-02-28 22:11:05.703850
FOYER_24657,2025-07-07 19:19:41.703850
FOYER_24407,2025-01-31 05:06:30.703850
FOYER_26914,2025-04-29 18:05:49.703850
FOYER_10151,2025-02-21 01:07:56.703850
FOYER_03997,2025-02-06 00:14:57.703850
FOYER_16865,2025-08-19 19:58:12.703850
FOYER_00353,2025-04-11 17:05:14.703850
FOYER_26610,2025-06-10 17:28:46.703850
FOYER_35958,2025-03-20 04:54:14.703850
FOYER_43567,2025-01-14 01:42:26.703850
FOYER_01481,2024-11-06 13:53:48.703850
FOYER_41543,2025-12-25 18:28:05.703850
FOYER_42831,2024-12-05 00:32:19.703850
FOYER_30357,2024-11-03 02:14:34.703850
FOYER_38960,2025-09-02 02:40:11.703850
FOYER_35514,2024-10-28 20:30:32.703850
FOYER_26756,2025-10-11 18:43:27.703850
FOYER_22508,2024-10-14 03:32:21.703850
FOYER_24879,2025-03-25 02:14:23.703850
FOYER_04299,2024-12-14 06:26:57.703850
FOYER_23778,2024-07-23 18:23:38.703850
FOYER_28458,2025-07-26 16:17:49.703850
FOYER_30819,2024-08-04 03:33:16.703850
FOYER_02050,2025-04-30 20:03:18.703850
FOYER_22078,2025-06-24 03:26:24.703850
FOYER_39336,2025-04-26 04:38:28.703850
FOYER_26805,2024-11-13 15:11:40.703850
FOYER_35718,2024-09-18 12:40:08.703850
FOYER_40106,2025-05-19 14:37:23.703850
FOYER_33802,2025-05-06 02:23:09.703850
FOYER_41750,2024-10-07 23:46:07.703850
FOYER_03177,2025-04-29 02:48:09.703850
FOYER_10230,2025-07-01 20:13:44.703850
FOYER_27365,2025-08-14 23:30:16.703850
FOYER_33664,2024-09-25 21:55:16.703850
FOYER_09978,2024-09-06 20:14:14.703850
FOYER_28081,2025-09-10 03:27:58.703850
FOYER_15352,2025-04-25 21:10:33.703850
FOYER_11491,2024-10-19 18:45:46.703850
FOYER_28567,2024-12-17 06:53:52.703850
FOYER_12807,2025-03-19 20:18:30.703850
FOYER_38952,2025-06-03 22:29:00.703850
FOYER_09931,2025-02-19 20:01:32.703850
FOYER_18682,2025-06-19 22:43:24.703850
FOYER_39598,2025-04-30 13:15:37.703850
FOYER_40480,2024-09-23 18:19:19.703850
FOYER_38438,2025-02-22 03:23:09.703850
FOYER_16884,2025-07-09 20:28:16.703850
FOYER_35820,2025-01-29 02:08:29.703850
FOYER_29133,2024-07-10 18:57:13.703850
FOYER_19868,2025-01-04 15:54:47.703850
FOYER_32471,2025-06-22 19:05:32.703850
FOYER_00257,2024-11-12 21:43:53.703850
FOYER_12156,2025-12-02 00:00:05.703850
FOYER_14409,2025-05-28 02:47:05.703850
FOYER_23561,2025-03-10 13:42:36.703850
FOYER_21472,2025-11-17 16:50:37.703850
FOYER_15245,2025-03-19 02:51:25.703850
FOYER_33437,2024-08-27 20:08:22.703850
FOYER_37104,2024-10-22 01:02:59.703850
FOYER_25858,2025-04-10 23:19:23.703850
FOYER_35458,2025-02-18 03:09:52.703850
FOYER_35538,2025-04-17 17:25:57.703850
FOYER_00315,2025-08-04 15:45:54.703850
FOYER_17192,2025-06-17 16:50:13.703850
FOYER_39880,2025-04-30 17:46:34.703850
FOYER_21246,2025-02-27 21:07:13.703850
FOYER_15172,2025-03-11 21:36:52.703850
FOYER_09602,2024-08-06 14:25:25.703850
FOYER_01221,2024-11-22 17:47:00.703850
FOYER_02611,2025-08-12 19:07:49.703850
FOYER_27331,2025-08-24 18:12:27.703850
FOYER_23744,2025-04-13 02:39:12.703850
FOYER_12240,2024-06-29 02:55:33.703850
FOYER_30330,2024-07-02 21:06:52.703850
FOYER_09934,2025-06-30 03:09:55.703850
FOYER_23003,2024-07-12 20:22:33.703850
FOYER_29599,2025-02-16 20:58:10.703850
FOYER_21279,2025-04-28 18:29:57.703850
FOYER_25958,2024-10-21 18:06:31.703850
FOYER_32921,2025-04-03 21:34:06.703850
FOYER_27585,2024-09-24 03:12:50.703850
FOYER_38462,2025-12-28 18:47:55.703850
FOYER_21352,2024-11-11 22:28:54.703850
FOYER_22440,2024-10-09 20:57:42.703850
FOYER_36229,2025-06-07 01:43:08.703850
FOYER_20220,2025-03-23 21:00:43.703850
FOYER_03271,2025-11-18 19:36:52.703850
FOYER_34290,2024-07-17 14:27:11.703850
FOYER_19679,2025-09-08 01:54:31.703850
FOYER_37778,2024-09-02 23:29:40.703850
FOYER_29222,2024-08-15 01:24:38.703850
FOYER_08005,2025-07-30 16:22:11.703850
FOYER_28407,2024-08-05 12:55:15.703850
FOYER_08873,2025-04-26 22:40:19.703850
FOYER_28996,2025-03-29 18:44:52.703850
FOYER_07868,2025-03-10 15:41:14.703850
FOYER_24926,2024-09-23 17:09:16.703850
FOYER_18572,2024-12-12 18:48:13.703850
FOYER_01907,2024-12-23 18:34:00.703850
FOYER_05759,2025-09-26 05:21:35.703850
FOYER_33650,2025-01-18 20:31:34.703850
FOYER_12825,2025-01-15 19:00:12.703850
FOYER_05740,2025-07-16 19:55:38.703850
FOYER_19436,2024-07-10 13:02:55.703850
FOYER_39436,2025-12-13 21:59:24.703850
FOYER_32970,2024-07-01 16:37:28.703850
FOYER_34383,2024-12-04 23:54:14.703850
FOYER_11568,2024-12-25 19:49:02.703850
FOYER_22074,2024-10-17 02:14:17.703850
FOYER_36624,2024-10-16 22:44:11.703850
FOYER_26769,2024-07-16 19:42:33.703850
FOYER_21859,2024-10-21 02:03:00.703850
FOYER_31842,2025-01-31 15:52:54.703850
FOYER_33754,2025-02-14 19:06:09.703850
FOYER_21185,2025-06-30 21:09:27.703850
FOYER_04897,2025-09-23 02:20:15.703850
FOYER_00999,2025-05-29 13:43:15.703850
FOYER_14583,2025-05-06 22:03:50.703850
FOYER_29274,2025-03-28 10:25:42.703850
FOYER_15883,2024-07-17 16:04:20.703850
FOYER_34559,2025-06-30 19:52:38.703850
FOYER_15865,2025-06-26 16:23:56.703850
FOYER_31760,2025-01-12 00:00:41.703850
FOYER_32032,2024-07-07 23:04:52.703850
FOYER_22777,2025-08-03 21:57:44.703850
FOYER_10651,2024-08-09 18:26:48.703850
FOYER_16772,2024-11-10 17:37:47.703850
FOYER_31969,2024-12-03 15:53:18.703850
FOYER_01405,2024-12-07 22:34:14.703850
FOYER_39289,2025-01-20 04:55:20.703850
FOYER_00009,2025-01-12 14:56:40.703850
FOYER_38603,2024-11-15 03:21:06.703850
FOYER_16098,2024-11-22 05:38:55.703850
FOYER_15006,2025-04-30 00:44:44.703850
FOYER_24529,2025-10-03 20:20:56.703850
FOYER_36502,2025-02-14 00:01:49.703850
FOYER_10886,2025-04-26 23:27:02.703850
FOYER_22747,2024-11-22 02:49:12.703850
FOYER_35034,2024-10-23 13:19:15.703850
FOYER_29694,2024-12-19 20:30:27.703850
FOYER_31809,2024-07-20 17:38:35.703850
FOYER_30129,2025-01-29 16:40:56.703850
FOYER_07718,2024-07-09 03:22:05.703850
FOYER_42989,2025-07-10 21:15:10.703850
FOYER_19329,2024-12-08 00:03:00.703850
FOYER_32598,2024-10-29 00:28:55.703850
FOYER_17140,2025-07-24 13:57:03.703850
FOYER_16882,2024-07-27 02:25:09.703850
FOYER_23258,2025-04-19 16:36:53.703850
FOYER_23457,2024-11-10 20:55:47.703850
FOYER_15179,2025-04-27 00:44:17.703850
FOYER_23476,2025-07-02 00:01:37.703850
FOYER_40332,2025-06-10 21:53:44.703850
FOYER_03975,2025-08-04 00:27:26.703850
FOYER_06672,2024-09-07 19:11:16.703850
FOYER_28649,2024-09-25 16:24:45.703850
FOYER_00899,2025-08-09 16:24:14.703850
FOYER_13205,2024-07-11 18:14:50.703850
FOYER_20693,2024-07-31 22:48:39.703850
FOYER_03688,2025-03-13 20:23:51.703850
FOYER_18763,2024-07-04 02:26:18.703850
FOYER_43201,2025-06-11 15:06:35.703850
FOYER_04636,2024-07-12 01:11:24.703850
FOYER_08944,2024-07-03 22:33:01.703850
FOYER_04812,2024-09-06 18:27:26.703850
FOYER_10531,2025-01-21 00:26:19.703850
FOYER_25972,2025-01-30 22:29:37.703850
FOYER_33354,2024-07-22 15:27:45.703850
FOYER_42468,2024-09-02 02:56:22.703850
FOYER_30841,2024-08-13 14:08:35.703850
FOYER_22481,2024-09-11 02:12:11.703850
FOYER_38775,2024-09-22 00:55:20.703850
FOYER_22304,2024-11-12 23:19:25.703850
FOYER_10930,2024-08-18 04:10:01.703850
FOYER_00262,2024-12-07 21:27:56.703850
FOYER_42542,2025-04-27 01:05:33.703850
FOYER_40308,2025-06-12 16:38:26.703850
FOYER_31559,2025-11-24 02:40:00.703850
FOYER_14065,2025-01-17 18:46:05.703850
FOYER_40093,2025-06-18 15:57:32.703850
FOYER_34054,2024-09-18 17:29:42.703850
FOYER_08725,2025-04-09 00:27:12.703850
FOYER_18136,2024-10-22 05:02:00.703850
FOYER_17506,2025-01-26 19:17:33.703850
FOYER_10809,2025-05-02 16:07:12.703850
FOYER_16126,2025-04-25 12:03:17.703850
FOYER_27110,2025-07-07 13:19:56.703850
FOYER_34107,2024-09-06 01:17:14.703850
FOYER_20291,2025-05-07 03:06:14.703850
FOYER_28248,2025-06-07 15:59:27.703850
FOYER_19795,2024-11-23 06:08:38.703850
FOYER_04721,2025-05-30 17:08:36.703850
FOYER_08007,2025-01-07 19:53:33.703850
FOYER_07175,2024-11-04 16:36:40.703850
FOYER_02102,2024-10-30 13:44:49.703850
FOYER_32895,2025-01-25 15:07:40.703850
FOYER_03844,2025-05-19 22:39:35.703850
FOYER_35489,2025-04-09 23:01:09.703850
FOYER_34984,2024-07-19 15:26:02.703850
FOYER_36826,2025-03-30 14:00:13.703850
FOYER_09367,2024-12-03 03:58:28.703850
FOYER_42637,2025-07-27 22:06:29.703850
FOYER_10386,2025-03-22 18:35:07.703850
FOYER_34641,2025-05-30 17:11:40.703850
FOYER_42798,2025-01-06 17:38:57.703850
FOYER_33198,2024-09-08 16:45:04.703850
FOYER_25427,2025-09-23 04:18:45.703850
FOYER_11269,2024-08-19 22:45:13.703850
FOYER_42850,2025-08-28 18:02:09.703850
FOYER_14244,2025-03-04 00:19:30.703850
FOYER_21103,2025-02-07 02:25:39.703850
FOYER_16270,2025-05-12 19:04:09.703850
FOYER_12435,2025-04-07 15:48:07.703850
FOYER_30267,2024-09-20 19:33:41.703850
FOYER_14555,2025-01-27 01:00:41.703850
FOYER_37450,2025-11-04 19:31:23.703850
FOYER_09671,2024-07-07 17:01:32.703850
FOYER_18337,2025-11-20 13:38:34.703850
FOYER_10452,2024-11-04 21:46:54.703850
FOYER_33323,2024-12-27 01:44:47.703850
FOYER_03267,2025-03-09 23:17:48.703850
FOYER_41356,2024-06-28 02:51:25.703850
FOYER_01355,2025-05-13 03:17:18.703850
FOYER_33319,2025-08-12 13:57:02.703850
FOYER_05831,2024-09-05 03:07:19.703850
FOYER_21059,2025-01-01 20:28:00.703850
FOYER_07158,2025-04-21 00:27:42.703850
FOYER_04210,2025-07-28 18:05:53.703850
FOYER_06635,2024-08-04 03:26:24.703850
FOYER_41292,2024-09-22 17:09:56.703850
FOYER_33005,2025-04-10 18:26:24.703850
FOYER_39053,2025-03-25 17:53:12.703850
FOYER_19132,2025-03-03 19:50:07.703850
FOYER_20736,2024-09-12 13:38:37.703850
FOYER_21107,2024-10-01 22:44:32.703850
FOYER_20628,2025-02-20 02:58:33.703850
FOYER_43450,2025-04-15 03:15:15.703850
FOYER_21258,2025-06-30 03:02:13.703850
FOYER_11541,2024-08-03 16:32:22.703850
FOYER_11661,2024-08-07 20:49:00.703850
FOYER_34025,2025-01-30 22:26:35.703850
FOYER_12028,2024-07-03 22:38:12.703850
FOYER_34019,2024-10-03 19:44:14.703850
FOYER_05718,2024-10-27 14:30:47.703850
FOYER_01441,2024-12-25 22:30:41.703850
FOYER_36216,2024-10-07 17:13:45.703850
FOYER_15325,2025-01-19 03:34:13.703850
FOYER_09660,2024-10-29 13:41:22.703850
FOYER_35666,2025-06-04 02:42:44.703850
FOYER_29472,2025-05-22 18:50:13.703850
FOYER_16624,2024-10-20 21:48:32.703850
FOYER_17087,2024-10-14 02:49:17.703850
FOYER_12175,2024-11-08 16:18:58.703850
FOYER_23413,2024-11-16 22:32:00.703850
FOYER_39073,2025-12-01 13:29:28.703850
FOYER_01808,2025-05-21 13:25:30.703850
FOYER_25719,2025-01-18 20:51:54.703850
FOYER_18903,2024-07-23 23:28:42.703850
FOYER_25387,2024-09-14 17:42:33.703850
FOYER_36419,2025-12-02 17:03:17.703850
FOYER_30284,2025-02-05 22:43:29.703850
FOYER_39085,2024-08-22 19:15:08.703850
FOYER_41621,2025-08-28 14:58:47.703850
FOYER_05794,2024-09-03 02:15:20.703850
FOYER_22401,2025-04-26 03:39:50.703850
FOYER_04541,2024-10-04 19:42:35.703850
FOYER_37513,2024-12-06 00:08:43.703850
FOYER_32331,2024-10-30 03:40:39.703850
FOYER_16927,2024-10-01 01:39:04.703850
FOYER_22217,2025-09-22 00:12:49.703850
FOYER_07759,2025-03-28 20:05:53.703850
FOYER_32892,2025-02-04 15:02:34.703850
FOYER_05757,2024-06-24 23:27:16.703850
FOYER_03819,2024-12-03 03:55:43.703850
FOYER_31155,2025-08-22 16:15:29.703850
FOYER_25273,2025-08-16 20:34:17.703850
FOYER_21853,2025-02-17 20:41:31.703850
FOYER_06248,2025-05-13 19:20:54.703850
FOYER_37325,2025-08-16 16:47:26.703850
FOYER_03399,2025-10-02 22:36:15.703850
FOYER_38875,2025-04-21 22:25:35.703850
FOYER_33819,2025-02-11 14:14:42.703850
FOYER_14462,2025-08-15 20:24:07.703850
FOYER_00451,2025-07-11 16:51:49.703850
FOYER_15909,2025-11-06 19:59:11.703850
FOYER_03670,2025-09-29 23:49:15.703850
FOYER_28379,2025-02-14 16:44:36.703850
FOYER_42429,2025-04-23 22:13:52.703850
FOYER_15642,2025-03-17 18:58:53.703850
FOYER_39090,2025-06-20 12:25:03.703850
FOYER_24704,2025-03-19 04:33:19.703850
FOYER_02790,2025-03-16 00:39:58.703850
FOYER_42166,2025-09-15 23:03:18.703850
FOYER_42723,2025-03-02 22:46:03.703850
FOYER_10285,2025-07-01 18:30:32.703850
FOYER_13011,2025-08-04 18:44:39.703850
FOYER_42935,2025-10-08 15:05:29.703850
FOYER_09966,2025-09-01 17:21:48.703850
FOYER_03839,2025-01-13 00:59:12.703850
FOYER_43885,2025-02-26 14:13:57.703850
FOYER_36211,2025-08-04 02:06:24.703850
FOYER_18383,2024-03-05 19:06:26.703850
FOYER_38474,2024-07-30 22:32:51.703850
FOYER_26591,2025-03-11 16:26:19.703850
FOYER_09752,2025-09-26 01:08:39.703850
FOYER_34214,2025-01-18 05:13:57.703850
FOYER_03498,2025-01-30 17:37:54.703850
FOYER_16622,2025-02-18 18:15:10.703850
FOYER_31367,2024-11-13 14:37:34.703850
FOYER_27910,2024-09-01 01:34:26.703850
FOYER_25680,2025-02-08 17:42:16.703850
FOYER_36313,2025-04-14 23:13:16.703850
FOYER_15578,2024-09-22 22:06:48.703850
FOYER_05449,2025-07-28 14:31:41.703850
FOYER_35876,2025-03-03 18:53:12.703850
FOYER_41747,2025-04-24 23:06:01.703850
FOYER_18177,2025-12-21 22:17:21.703850
FOYER_23623,2025-03-25 16:17:35.703850
FOYER_21848,2025-04-25 22:50:00.703850
FOYER_44121,2025-09-13 15:43:30.703850
FOYER_35539,2025-05-21 14:14:38.703850
FOYER_27304,2025-10-15 20:00:49.703850
FOYER_24284,2024-06-23 21:55:07.703850
FOYER_03964,2025-07-16 22:26:26.703850
FOYER_03266,2025-07-22 13:03:21.703850
FOYER_34100,2024-12-29 12:20:16.703850
FOYER_10816,2024-10-19 04:09:55.703850
FOYER_09425,2024-10-29 01:23:05.703850
FOYER_43837,2025-01-28 13:28:01.703850
FOYER_10020,2025-03-17 22:18:33.703850
FOYER_05119,2025-03-04 15:31:43.703850
FOYER_41087,2025-03-02 13:15:51.703850
FOYER_27679,2024-10-13 22:15:59.703850
FOYER_26984,2025-09-10 15:40:46.703850
FOYER_10461,2025-05-09 09:38:30.703850
FOYER_03385,2025-12-17 23:18:58.703850
FOYER_29788,2024-09-09 16:11:28.703850
FOYER_31544,2024-08-05 23:18:06.703850
FOYER_14682,2025-03-17 19:57:28.703850
FOYER_12590,2025-01-24 21:21:55.703850
FOYER_34418,2025-09-10 22:05:55.703850
FOYER_41996,2024-08-27 22:30:04.703850
FOYER_11253,2024-07-09 17:18:07.703850
FOYER_22794,2024-12-18 00:06:25.703850
FOYER_04768,2025-04-30 15:56:43.703850
FOYER_38962,2025-07-19 06:18:02.703850
FOYER_05034,2025-04-25 23:12:21.703850
FOYER_04800,2024-10-27 23:57:04.703850
FOYER_14643,2024-12-19 00:57:56.703850
FOYER_17315,2025-09-18 15:42:42.703850
FOYER_03932,2025-04-17 02:18:42.703850
FOYER_24409,2025-06-14 01:12:53.703850
FOYER_11354,2025-06-19 15:56:28.703850
FOYER_11252,2024-07-02 21:52:07.703850
FOYER_37263,2025-01-09 03:27:08.703850
FOYER_11056,2025-02-28 13:45:09.703850
FOYER_13670,2025-03-13 13:14:19.703850
FOYER_20959,2025-02-26 16:43:31.703850
FOYER_03102,2025-04-23 02:24:13.703850
FOYER_22297,2025-01-01 01:11:04.703850
FOYER_37056,2025-07-04 13:57:11.703850
FOYER_29595,2024-11-09 05:36:06.703850
FOYER_40239,2024-11-07 21:33:00.703850
FOYER_23256,2024-07-25 00:42:52.703850
FOYER_27940,2024-12-27 21:31:39.703850
FOYER_25144,2025-02-06 05:14:18.703850
FOYER_04256,2024-06-12 15:17:40.703850
FOYER_05040,2024-07-17 01:46:16.703850
FOYER_39863,2024-10-29 02:53:36.703850
FOYER_11666,2025-08-19 17:31:36.703850
FOYER_12119,2025-07-29 02:04:01.703850
FOYER_06219,2025-09-15 03:31:55.703850
FOYER_28434,2025-05-10 02:58:14.703850
FOYER_14146,2024-11-15 15:25:56.703850
FOYER_07169,2025-07-24 22:54:46.703850
FOYER_38920,2024-11-11 23:16:36.703850
FOYER_15729,2025-10-30 04:52:39.703850
FOYER_11339,2025-07-27 13:54:21.703850
FOYER_00834,2025-01-19 16:55:16.703850
FOYER_07834,2025-04-25 13:09:20.703850
FOYER_06137,2025-02-11 16:16:00.703850
FOYER_11547,2024-11-01 01:44:43.703850
FOYER_02142,2025-03-14 22:57:38.703850
FOYER_34116,2025-06-05 16:57:00.703850
FOYER_18799,2024-06-28 17:48:01.703850
FOYER_11613,2025-08-20 01:19:58.703850
FOYER_13064,2024-08-23 18:43:49.703850
FOYER_27341,2025-02-15 03:59:33.703850
FOYER_14957,2025-02-02 19:15:07.703850
FOYER_27949,2025-08-19 20:56:02.703850
FOYER_25606,2025-05-26 18:38:17.703850
FOYER_39201,2024-07-17 22:04:12.703850
FOYER_44196,2025-06-21 21:03:03.703850
FOYER_13043,2025-05-14 04:41:43.703850
FOYER_44076,2025-02-09 22:29:47.703850
FOYER_37996,2025-11-27 01:50:23.703850
FOYER_34862,2024-11-18 07:59:40.703850
FOYER_06272,2024-11-14 16:07:47.703850
FOYER_01976,2025-09-17 21:26:34.703850
FOYER_34448,2025-03-22 22:26:54.703850
FOYER_22765,2025-05-10 04:50:06.703850
FOYER_02758,2025-01-26 21:07:08.703850
FOYER_02104,2024-10-20 00:00:06.703850
FOYER_27286,2024-09-08 18:51:59.703850
FOYER_13399,2025-11-10 22:39:00.703850
FOYER_16902,2025-07-02 14:18:00.703850
FOYER_26065,2025-03-04 02:47:38.703850
FOYER_22444,2025-04-23 01:29:43.703850
FOYER_03371,2026-01-22 16:14:01.703850
FOYER_01407,2024-08-09 22:48:38.703850
FOYER_42585,2024-12-01 17:58:49.703850
FOYER_23764,2024-07-06 23:54:31.703850
FOYER_39252,2024-11-01 16:41:14.703850
FOYER_24742,2025-08-18 19:26:15.703850
FOYER_01906,2024-09-25 22:50:13.703850
FOYER_01149,2025-02-17 16:38:15.703850
FOYER_23398,2025-04-09 00:56:24.703850
FOYER_23708,2024-07-31 20:10:55.703850
FOYER_02651,2025-02-05 20:29:36.703850
FOYER_32556,2024-12-19 21:50:25.703850
FOYER_20502,2025-04-20 18:16:31.703850
FOYER_24391,2025-04-25 06:19:05.703850
FOYER_27746,2024-12-12 21:35:21.703850
FOYER_08364,2025-05-14 15:50:53.703850
FOYER_05962,2024-09-03 20:10:32.703850
FOYER_37087,2025-07-04 07:31:58.703850
FOYER_40806,2025-04-07 14:43:37.703850
FOYER_04208,2025-04-01 01:15:37.703850
FOYER_03016,2025-07-03 03:46:09.703850
FOYER_42865,2025-08-14 21:39:32.703850
FOYER_14051,2025-05-28 06:44:53.703850
FOYER_32402,2024-10-23 20:39:15.703850
FOYER_20230,2024-03-05 18:31:41.703850
FOYER_04074,2024-08-14 21:40:57.703850
FOYER_04691,2024-12-16 05:18:59.703850
FOYER_41524,2025-12-14 21:47:23.703850
FOYER_03730,2025-02-11 13:34:11.703850
FOYER_04630,2025-08-31 13:57:36.703850
FOYER_19661,2024-07-12 16:04:09.703850
FOYER_25791,2024-10-18 14:19:31.703850
FOYER_29105,2025-05-16 05:48:33.703850
FOYER_23536,2025-09-21 06:12:40.703850
FOYER_30845,2024-12-24 07:03:18.703850
FOYER_27036,2025-11-10 20:17:29.703850
FOYER_28718,2024-09-24 00:45:15.703850
FOYER_09071,2025-02-11 22:41:54.703850
FOYER_26118,2025-01-29 01:32:27.703850
FOYER_24692,2025-04-05 05:31:18.703850
FOYER_11871,2024-12-11 05:52:06.703850
FOYER_12912,2024-12-17 19:19:34.703850
FOYER_35527,2024-11-27 01:31:14.703850
FOYER_15947,2026-01-09 21:21:58.703850
FOYER_05592,2025-06-22 10:32:36.703850
FOYER_31624,2024-11-29 18:58:10.703850
FOYER_35723,2024-12-05 13:57:00.703850
FOYER_23889,2024-10-20 12:57:07.703850
FOYER_15478,2025-04-07 00:11:11.703850
FOYER_01958,2024-11-06 19:57:17.703850
FOYER_25971,2025-07-11 15:40:05.703850
FOYER_13994,2024-12-24 13:47:46.703850
FOYER_25347,2025-07-31 00:32:50.703850
FOYER_29858,2025-06-24 16:52:24.703850
FOYER_33200,2024-08-12 19:13:14.703850
FOYER_42163,2025-01-16 14:04:37.703850
FOYER_04765,2026-01-02 00:03:53.703850
FOYER_29267,2025-05-16 17:54:30.703850
FOYER_32194,2025-01-31 20:32:13.703850
FOYER_37693,2025-10-08 12:28:10.703850
FOYER_19400,2024-12-13 03:34:36.703850
FOYER_29565,2025-06-18 02:44:58.703850
FOYER_42722,2025-04-29 15:21:32.703850
